TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771839523389,0.28246486,0.5449047,0.19281046,0.17701551,0.19536783,0.23126404,0.12848535,0.3145675,0.280204,0.15140057,0.26849663,0.22659105,0.12201346,0.050595723,0.28447717,0.12031619,0.109254435,0.018128822,0.12573035,0.16581802,4.0,4.0,4.0,4.0,
1771839523390,0.29233563,0.56831664,0.19281046,0.17581044,0.19536783,0.23126404,0.12848535,0.3145675,0.280204,0.15140057,0.26849663,0.22659105,0.12201346,0.050595723,0.28447717,0.12031619,0.109254435,0.018128822,0.12573035,0.16581802,4.0,4.0,4.0,4.0,
1771839523391,0.29233563,0.56831664,0.19281046,0.17581044,0.1959456,0.21198905,0.12848535,0.3157151,0.280204,0.15140057,0.26849663,0.22659105,0.12201346,0.050595723,0.28447717,0.12031619,0.109254435,0.018128822,0.12573035,0.16581802,4.0,4.0,4.0,4.0,
1771839523392,0.29233563,0.56831664,0.19281046,0.17581044,0.1959456,0.21198905,0.12848535,0.3157151,0.280204,0.15140057,0.26849663,0.22659105,0.12201346,0.050595723,0.28447717,0.12031619,0.109501325,0.017698025,0.12573035,0.16156721,4.0,4.0,4.0,4.0,
1771839523502,0.29233563,0.56831664,0.19281046,0.17581044,0.1959456,0.21198905,0.12848535,0.3157151,0.2737752,0.1440679,0.26849663,0.22898929,0.12201346,0.050595723,0.28447717,0.12031619,0.109501325,0.017698025,0.12573035,0.16156721,4.0,4.0,4.0,4.0,
1771839523503,0.29233563,0.56831664,0.19281046,0.17581044,0.1959456,0.21198905,0.12848535,0.3157151,0.2737752,0.1440679,0.26849663,0.22898929,0.12012371,0.048728332,0.28447717,0.1214957,0.109501325,0.017698025,0.12573035,0.16156721,4.0,4.0,4.0,4.0,
1771839523504,0.3023005,0.604813,0.19281046,0.17670745,0.1959456,0.21198905,0.12848535,0.3157151,0.2737752,0.1440679,0.26849663,0.22898929,0.12012371,0.048728332,0.28447717,0.1214957,0.109501325,0.017698025,0.12573035,0.16156721,4.0,4.0,4.0,4.0,
1771839523505,0.3023005,0.604813,0.19281046,0.17670745,0.19337144,0.1855721,0.12848535,0.31341302,0.2737752,0.1440679,0.26849663,0.22898929,0.12012371,0.048728332,0.28447717,0.1214957,0.109501325,0.017698025,0.12573035,0.16156721,4.0,4.0,4.0,4.0,
1771839523506,0.3023005,0.604813,0.19281046,0.17670745,0.19337144,0.1855721,0.12848535,0.31341302,0.2737752,0.1440679,0.26849663,0.22898929,0.12012371,0.048728332,0.28447717,0.1214957,0.11042912,0.0168187,0.12573035,0.15939453,4.0,4.0,4.0,4.0,
1771839523635,0.3023005,0.604813,0.19281046,0.17670745,0.19337144,0.1855721,0.12848535,0.31341302,0.2701579,0.13840207,0.26849663,0.2280197,0.12012371,0.048728332,0.28447717,0.1214957,0.11042912,0.0168187,0.12573035,0.15939453,4.0,4.0,4.0,4.0,
1771839523636,0.3023005,0.604813,0.19281046,0.17670745,0.19337144,0.1855721,0.12848535,0.31341302,0.2701579,0.13840207,0.26849663,0.2280197,0.11780693,0.045786202,0.28447717,0.12361735,0.11042912,0.0168187,0.12573035,0.15939453,4.0,4.0,4.0,4.0,
1771839523636,0.30985433,0.64049524,0.19281046,0.17781661,0.19337144,0.1855721,0.12848535,0.31341302,0.2701579,0.13840207,0.26849663,0.2280197,0.11780693,0.045786202,0.28447717,0.12361735,0.11042912,0.0168187,0.12573035,0.15939453,4.0,4.0,4.0,4.0,
1771839523637,0.30985433,0.64049524,0.19281046,0.17781661,0.19058006,0.15940475,0.12848535,0.30883878,0.2701579,0.13840207,0.26849663,0.2280197,0.11780693,0.045786202,0.28447717,0.12361735,0.11042912,0.0168187,0.12573035,0.15939453,4.0,4.0,4.0,4.0,
1771839523638,0.30985433,0.64049524,0.19281046,0.17781661,0.19058006,0.15940475,0.12848535,0.30883878,0.2701579,0.13840207,0.26849663,0.2280197,0.11780693,0.045786202,0.28447717,0.12361735,0.11160078,0.0159117,0.12573035,0.16170757,4.0,4.0,4.0,4.0,
1771839523724,0.30985433,0.64049524,0.19281046,0.17781661,0.19058006,0.15940475,0.12848535,0.30883878,0.2700134,0.13621375,0.26849663,0.23016489,0.11780693,0.045786202,0.28447717,0.12361735,0.11160078,0.0159117,0.12573035,0.16170757,4.0,4.0,4.0,4.0,
1771839523725,0.30985433,0.64049524,0.19281046,0.17781661,0.19058006,0.15940475,0.12848535,0.30883878,0.2700134,0.13621375,0.26849663,0.23016489,0.11532383,0.043108393,0.28447717,0.124540605,0.11160078,0.0159117,0.12573035,0.16170757,4.0,4.0,4.0,4.0,
1771839523725,0.3129481,0.665748,0.19281046,0.179201,0.19058006,0.15940475,0.12848535,0.30883878,0.2700134,0.13621375,0.26849663,0.23016489,0.11532383,0.043108393,0.28447717,0.124540605,0.11160078,0.0159117,0.12573035,0.16170757,4.0,4.0,4.0,4.0,
1771839523726,0.3129481,0.665748,0.19281046,0.179201,0.19006772,0.13962243,0.12848535,0.30410266,0.2700134,0.13621375,0.26849663,0.23016489,0.11532383,0.043108393,0.28447717,0.124540605,0.11160078,0.0159117,0.12573035,0.16170757,4.0,4.0,4.0,4.0,
1771839523727,0.3129481,0.665748,0.19281046,0.179201,0.19006772,0.13962243,0.12848535,0.30410266,0.2700134,0.13621375,0.26849663,0.23016489,0.11532383,0.043108393,0.28447717,0.124540605,0.11164696,0.015307415,0.12573035,0.16199084,4.0,4.0,4.0,4.0,
