TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838780645,0.060839877,0.1941168,0.19281046,0.51257426,0.10572245,0.28281885,0.12848535,0.1245969,0.74883664,0.45954758,0.26849663,0.17123362,0.06128265,0.048645616,0.28447717,0.079381846,0.023318408,0.014871161,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780753,0.060839877,0.1941168,0.19281046,0.51257426,0.10572245,0.28281885,0.12848535,0.1245969,0.75216883,0.457537,0.26849663,0.17123362,0.06128265,0.048645616,0.28447717,0.079381846,0.023318408,0.014871161,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780754,0.060839877,0.1941168,0.19281046,0.51257426,0.10572245,0.28281885,0.12848535,0.1245969,0.75216883,0.457537,0.26849663,0.17123362,0.058727346,0.048767485,0.28447717,0.079381846,0.023318408,0.014871161,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780755,0.057297535,0.19815578,0.19281046,0.51257426,0.10572245,0.28281885,0.12848535,0.1245969,0.75216883,0.457537,0.26849663,0.17123362,0.058727346,0.048767485,0.28447717,0.079381846,0.023318408,0.014871161,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780756,0.057297535,0.19815578,0.19281046,0.51257426,0.110068046,0.27990648,0.12848535,0.1245969,0.75216883,0.457537,0.26849663,0.17123362,0.058727346,0.048767485,0.28447717,0.079381846,0.023318408,0.014871161,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780757,0.057297535,0.19815578,0.19281046,0.51257426,0.110068046,0.27990648,0.12848535,0.1245969,0.75216883,0.457537,0.26849663,0.17123362,0.058727346,0.048767485,0.28447717,0.079381846,0.021738268,0.015633268,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780888,0.057297535,0.19815578,0.19281046,0.51257426,0.110068046,0.27990648,0.12848535,0.1245969,0.74253124,0.45570317,0.26849663,0.17123362,0.058727346,0.048767485,0.28447717,0.079381846,0.021738268,0.015633268,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780892,0.057297535,0.19815578,0.19281046,0.51257426,0.110068046,0.27990648,0.12848535,0.1245969,0.74253124,0.45570317,0.26849663,0.17123362,0.058600556,0.04873082,0.28447717,0.079381846,0.021738268,0.015633268,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780896,0.059510086,0.20227727,0.19281046,0.51257426,0.110068046,0.27990648,0.12848535,0.1245969,0.74253124,0.45570317,0.26849663,0.17123362,0.058600556,0.04873082,0.28447717,0.079381846,0.021738268,0.015633268,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780899,0.059510086,0.20227727,0.19281046,0.51257426,0.118186146,0.27693486,0.12848535,0.1245969,0.74253124,0.45570317,0.26849663,0.17123362,0.058600556,0.04873082,0.28447717,0.079381846,0.021738268,0.015633268,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
