TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838170737,0.32515004,0.29512617,0.24401292,0.51257426,0.25225636,0.105053626,0.1898487,0.1245969,0.34479424,0.47036645,0.33195522,0.17123362,0.06041712,0.08456736,0.16877395,0.079381846,0.04698139,0.038583614,0.04416474,0.11221337,4.0,4.0,4.0,4.0,
1771838170737,0.29764023,0.2945573,0.26585543,0.51257426,0.25225636,0.105053626,0.1898487,0.1245969,0.34479424,0.47036645,0.33195522,0.17123362,0.06041712,0.08456736,0.16877395,0.079381846,0.04698139,0.038583614,0.04416474,0.11221337,4.0,4.0,4.0,4.0,
1771838170738,0.29764023,0.2945573,0.26585543,0.51257426,0.24841185,0.111754306,0.19005752,0.1245969,0.34479424,0.47036645,0.33195522,0.17123362,0.06041712,0.08456736,0.16877395,0.079381846,0.04698139,0.038583614,0.04416474,0.11221337,4.0,4.0,4.0,4.0,
1771838170739,0.29764023,0.2945573,0.26585543,0.51257426,0.24841185,0.111754306,0.19005752,0.1245969,0.34479424,0.47036645,0.33195522,0.17123362,0.06041712,0.08456736,0.16877395,0.079381846,0.04873657,0.03875458,0.043357894,0.11221337,4.0,4.0,4.0,4.0,
1771838170826,0.29764023,0.2945573,0.26585543,0.51257426,0.24841185,0.111754306,0.19005752,0.1245969,0.3599533,0.46410418,0.31592122,0.17123362,0.06041712,0.08456736,0.16877395,0.079381846,0.04873657,0.03875458,0.043357894,0.11221337,4.0,4.0,4.0,4.0,
1771838170827,0.29764023,0.2945573,0.26585543,0.51257426,0.24841185,0.111754306,0.19005752,0.1245969,0.3599533,0.46410418,0.31592122,0.17123362,0.0640238,0.08226601,0.16083118,0.079381846,0.04873657,0.03875458,0.043357894,0.11221337,4.0,4.0,4.0,4.0,
1771838170828,0.2765108,0.29554036,0.29221526,0.51257426,0.24841185,0.111754306,0.19005752,0.1245969,0.3599533,0.46410418,0.31592122,0.17123362,0.0640238,0.08226601,0.16083118,0.079381846,0.04873657,0.03875458,0.043357894,0.11221337,4.0,4.0,4.0,4.0,
1771838170829,0.2765108,0.29554036,0.29221526,0.51257426,0.24888705,0.12001872,0.18963976,0.1245969,0.3599533,0.46410418,0.31592122,0.17123362,0.0640238,0.08226601,0.16083118,0.079381846,0.04873657,0.03875458,0.043357894,0.11221337,4.0,4.0,4.0,4.0,
1771838170830,0.2765108,0.29554036,0.29221526,0.51257426,0.24888705,0.12001872,0.18963976,0.1245969,0.3599533,0.46410418,0.31592122,0.17123362,0.0640238,0.08226601,0.16083118,0.079381846,0.050625023,0.03807073,0.041392554,0.11221337,4.0,4.0,4.0,4.0,
1771838170981,0.2765108,0.29554036,0.29221526,0.51257426,0.24888705,0.12001872,0.18963976,0.1245969,0.3696109,0.4576116,0.30183637,0.17123362,0.0640238,0.08226601,0.16083118,0.079381846,0.050625023,0.03807073,0.041392554,0.11221337,4.0,4.0,4.0,4.0,
1771838170982,0.2765108,0.29554036,0.29221526,0.51257426,0.24888705,0.12001872,0.18963976,0.1245969,0.3696109,0.4576116,0.30183637,0.17123362,0.065546356,0.08149722,0.15505272,0.079381846,0.050625023,0.03807073,0.041392554,0.11221337,4.0,4.0,4.0,4.0,
1771838170983,0.26315877,0.29594764,0.31464985,0.51257426,0.24888705,0.12001872,0.18963976,0.1245969,0.3696109,0.4576116,0.30183637,0.17123362,0.065546356,0.08149722,0.15505272,0.079381846,0.050625023,0.03807073,0.041392554,0.11221337,4.0,4.0,4.0,4.0,
1771838170984,0.26315877,0.29594764,0.31464985,0.51257426,0.25091404,0.12822868,0.18884914,0.1245969,0.3696109,0.4576116,0.30183637,0.17123362,0.065546356,0.08149722,0.15505272,0.079381846,0.050625023,0.03807073,0.041392554,0.11221337,4.0,4.0,4.0,4.0,
1771838170985,0.26315877,0.29594764,0.31464985,0.51257426,0.25091404,0.12822868,0.18884914,0.1245969,0.3696109,0.4576116,0.30183637,0.17123362,0.065546356,0.08149722,0.15505272,0.079381846,0.05076991,0.03671488,0.03961192,0.11221337,4.0,4.0,4.0,4.0,
1771838171073,0.26315877,0.29594764,0.31464985,0.51257426,0.25091404,0.12822868,0.18884914,0.1245969,0.372706,0.45376125,0.291988,0.17123362,0.065546356,0.08149722,0.15505272,0.079381846,0.05076991,0.03671488,0.03961192,0.11221337,4.0,4.0,4.0,4.0,
1771838171073,0.26315877,0.29594764,0.31464985,0.51257426,0.25091404,0.12822868,0.18884914,0.1245969,0.372706,0.45376125,0.291988,0.17123362,0.06548301,0.08225688,0.15020864,0.079381846,0.05076991,0.03671488,0.03961192,0.11221337,4.0,4.0,4.0,4.0,
1771838171074,0.25525853,0.29424217,0.330622,0.51257426,0.25091404,0.12822868,0.18884914,0.1245969,0.372706,0.45376125,0.291988,0.17123362,0.06548301,0.08225688,0.15020864,0.079381846,0.05076991,0.03671488,0.03961192,0.11221337,4.0,4.0,4.0,4.0,
1771838171075,0.25525853,0.29424217,0.330622,0.51257426,0.25571498,0.13413349,0.18884376,0.1245969,0.372706,0.45376125,0.291988,0.17123362,0.06548301,0.08225688,0.15020864,0.079381846,0.05076991,0.03671488,0.03961192,0.11221337,4.0,4.0,4.0,4.0,
1771838171076,0.25525853,0.29424217,0.330622,0.51257426,0.25571498,0.13413349,0.18884376,0.1245969,0.372706,0.45376125,0.291988,0.17123362,0.06548301,0.08225688,0.15020864,0.079381846,0.050837476,0.03560623,0.03833764,0.11221337,4.0,4.0,4.0,4.0,
1771838171182,0.25525853,0.29424217,0.330622,0.51257426,0.25571498,0.13413349,0.18884376,0.1245969,0.37215084,0.45376456,0.28651443,0.17123362,0.06548301,0.08225688,0.15020864,0.079381846,0.050837476,0.03560623,0.03833764,0.11221337,4.0,4.0,4.0,4.0,
1771838171183,0.25525853,0.29424217,0.330622,0.51257426,0.25571498,0.13413349,0.18884376,0.1245969,0.37215084,0.45376456,0.28651443,0.17123362,0.06453055,0.083824635,0.14513643,0.079381846,0.050837476,0.03560623,0.03833764,0.11221337,4.0,4.0,4.0,4.0,
1771838171184,0.25141433,0.28838956,0.33946615,0.51257426,0.25571498,0.13413349,0.18884376,0.1245969,0.37215084,0.45376456,0.28651443,0.17123362,0.06453055,0.083824635,0.14513643,0.079381846,0.050837476,0.03560623,0.03833764,0.11221337,4.0,4.0,4.0,4.0,
1771838171184,0.25141433,0.28838956,0.33946615,0.51257426,0.2605426,0.13864735,0.19128409,0.1245969,0.37215084,0.45376456,0.28651443,0.17123362,0.06453055,0.083824635,0.14513643,0.079381846,0.050837476,0.03560623,0.03833764,0.11221337,4.0,4.0,4.0,4.0,
1771838171185,0.25141433,0.28838956,0.33946615,0.51257426,0.2605426,0.13864735,0.19128409,0.1245969,0.37215084,0.45376456,0.28651443,0.17123362,0.06453055,0.083824635,0.14513643,0.079381846,0.05136167,0.03537388,0.037598893,0.11221337,4.0,4.0,4.0,4.0,
